ArrayID	Name	BitVector
MRPL22	218339_at	010111012122221212221221112111112222222222222121222122212221122212212111111211111100100000010011010011222211211221111211101222222221212112221121122212121222222211111121111110122222222222222222222222222221222110111222221111111111
NCKAP1	207738_s_at	222222222222222222222222222222222222222222222222222222222222222222222222222222222220222220120021020022222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222221222222222222222222
KIAA0423	213304_at	110110012211212221121210122222112121122222221121122222211221212212222222122222222210000100010000010001222111212210001122111111222222222222212222122222122222222110100011111010122211112112212012121222212110221100000121122222222222
CENPA	204962_s_at	000010002111211111111110011010001010121110121100011102100110002100102112121211220100000000000000000000111100100010000222112001110111222201121222022101010101212122221121021110122122222222222122222222222121222112111211212222222222
C19orf52	231901_at	000000001000010000100000010010110110001011110010101001000000001100012211111211121111100002010100101100000000000100001112111010111012121200112222011021112101112100000010000000011111011110111011111111111110111100101111112222222222
SNAP25	202508_s_at	010000000000000000000000010000000001001100001000011110010010100000101000110000102000001101120000010010000000000000012010110000200220000021110000001100010201100100000000000000000000000000000000000000000000000100000000000000000000
SMARCC2	201321_s_at	221122222222221121212122222221221122111212121122122221212121112212200101010101111001211120222121020222211222111111222111111122222221212022211000222212121222210122212222222122222211122112222221222222212111211100000222221112111212
LOC642313	1559810_at	010101011001001011101010010101000000110000000111000000000000100000100100011100000002112222201211201120000101001110100110011000000000000000100001000000000000000001110110110111000100101000000111000010100000011112111000100000000100
ATAD4	219127_at	222222221101220111011111001121121111101111110110100111110111011111121222222212222120210120000020010211111111211111011211112111011112221202222222021121112111112212222222212122200010001000100001100000000000000100000121001222211222
EPB41L5	229292_at	011111111121221222122211122221112221111111211010111112011111002101121222112122222210000011000000010001222222212221012000000211121222212201222222222121012222122101111120010111112211121111211121212112212120121100000212112222222222
FGF7	1554741_s_at	010010000121000001020110010001001001112100010000101011110000100000002100121210212000122000020110021021211000100001211000000000201211111221211222021021012201212211110001000000001100011010210100011111011100000000000010001010010001
IGFBP3	212143_s_at	222222222222122121122202122122222212222222222222222222222222212222200000000000000000000000010000110022222222222211211000000222222220102022221000222202220222220210121121221001102011122101211111120111101210111000000101100000000000
CYCS	208905_at	222222222222222222222222222222222222222222222222222222222222222222222222222222222220210121010012020122222222222222222222012222122222222212222222222222122222222222222222112222222222222222222222222222222222122200111121112222222222
GORASP2	208843_s_at	222222222222222222222222222222222222222222222222222222222222222222222222222222222220220222020022020222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222
FGF13	205110_s_at	000000010000000000000000010001000001012212211011112220211121211121112012220111212100100100020020020020110000011001012110011011211222221222222222121121122202222211001101001000010102210020102110011202021010100101000002111112111111
LOC727916	1559322_at	111121111112111021111211022221112120011112221122021121210221112212221222112111222020000001000000000002221122211211011212102221022222221202222222212122222122222210110100101000001121111111112110111201111010100211110122112212221122
GATM	216733_s_at	122222222222122221122112211021102102222222222221222222212222222222200100000000001000000000000000020011121111221000100000000222222221212222221222122121122212222212112220212021122122112221211110222222112121221110000112120010000000
SEC23A	212887_at	122221222222222222222222222221222222222222222121122222212222112212222222222222222220220220020021020022222222222221012001001211222222222222222222222222122222222211221121211011122112221212221121222222212121222200100221012222222222
FAM126A	227239_at	211221011121111011122201122011012011122222212011222212222221201111222122222211212110001000020020020021222101122001111120010111212222222222222222222222122222222210110020001001001100012002100010010000001110011000000100002020122002
ZC3H7A	226897_s_at	010110112112212122122211111121112121122212221111122112211222111221201100011010111110000001011002100102222112222121101122122011212221212022221000122202220222211211121111101010122122222222222111222222222121222100000122120001000000
NUDT12	223535_at	111110102122220222222222222211112222222121222121122222120122201122122111212111111100000000000000010012222222222221011201100011122222222202222222222222022212222200000111000010010112221121211122221222112020122200101002012222222222
PITPNA	201190_s_at	222222221222221222222222222222212222222222222222222222212222122222222222222222222221210121120022020222222222222212222222222222222222222222222222222222222222222222222222222222122222222221222222222222222221222211121222222222222222
OMP	221361_at	000000000110011110100011111010100101000001011111100110101000021110010101110111000112211212212212202211001111111111100001100101011011100011011110010000111111111100000000000100010111100111001001100000000102001011111010011100111111
SOD2	216841_s_at	011000002122212111212211111110211221111112111010111101111121101111122222222222222220000001000000010012222222222120211222112111221222222221222222122222122222222212122122020101212221122212221011212211212220222100100121122222222222
ZCCHC8	218478_s_at	221222222222222222222222222222222222222222222122222222222222222222222222222222222220200012010020020012222222222221222222222222222222222222222222222222222222222222222222222122222222222222222222222222222221222221221222222222222222
DDR2	227561_at	111111112122212121222222120011011002222211122121112122221111212211101001110001202001122212221121122021220110121102211000000222222220212122111111221102121222211200000000000000011000010000100100011000000000010000000100110000000000
DDX23	40465_at	111111121212211121121211112222222221122212121112122222211121112212222222222222222220100110020011020122222221222222222222222122222222222222222222222222222222222222222222222122222222222222222111222222222221222211211222222222222222
ANGEL2	221825_at	222222222222222222222222222222222222222222222222222222222222212222222222222222222220100112020020020022222222222222222222222222222222222222222222222222222222222222222222222122222222222222222222222222222221222222222222222222222222
ALDH9A1	201612_at	222222222222222222222222222222222222222222222222222222222222222222222222222222222220210122120021020122222222222222222222222222222222222222222222222222222222222222222222222122122222222122222112222222222222222222222222222222222222
DCBLD2	224911_s_at	211112112222211111121110111111001011112212221011122221222122201221101001010110001000001000020000020021211111121101111121111121212221121121121111121112121212221121122122122010121222222221202210222222212221122111211222222222222222
C1orf127	1553444_a_at	001000101000011100101001100110010000000000000110010000001000010010000100000000000012121121202212201211011111000111100000010100000000000000000000000000000000000000000000000100000000000100000001000000000001000011001000000000000000
USP53	231817_at	222221222222222222222212222222222222222222222122222222222222222222222222222222222220220221000011020022222222222222222111111222122222222212222222222222222222222211222212202011212222221222222122122222212220222210110122222222222222
KIAA0841	213054_at	110011010111101000001100111000011010010000010110010000110010000000011011111211111110001000011000111000101000010000110121111010001111111111011111011111111111100111101111111011111111111111112111111111111110111100000101112212222222
DOCK5	230263_s_at	222222222222222222222222222222222222222222222122222222222222212222222222222222222220210221010022020022222222222222222222222222022222222202012222222222212222222111222221212111122222121121222222122222212120212210210222222222222222
LOC100132618	231030_at	100100100111000000111112210101100110010011110101110110100101011111000000000010000012211122212112212211101001110010101000000101010000000000000000000000101100000011001000000001110101100111001100100011000101010011011000010000000000
PPHLN1	225073_at	221122222222222222222222222222122222222212222122122222222221202222222222222222222220220112020020022022222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222221222221221222222222222222
MLLT3	204918_s_at	112211121221221122212210101111111112112222222121122221220222222222212122111110222210000000010000000001222211222112011221212122222222221201222222222222212222222212101112102001112212211221212110122222211120222210201121122222222222
TAF9B	228483_s_at	111110012222222222222222111102121022221211221211122121121222212222201021110001010010000002010000011000010100110211212221222121212111111211111111220212210111111112012121011000122022122111211221111022112010211001000212220011111111
RACGAP1	222077_s_at	110120012221221122212221111111112021021111221111121112111111112211102212121221221100000000010000000001222211212120011222112111111221222211221222122112121111212222222222022222222222222222222222222222222221222201211222222222222222
MAGEA3	209942_x_at	000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000020020000000000000000002000000000000000000000020000000000000000000
RPA1	201528_at	221221122222222222222222222222222222122222222222222222222222222222222222222222222220200010020020020022222222222121222222222222222222222222222222222222222222222222222222222122122222222222222222222222222222222211211222222222222222
ACOT9	221641_s_at	010010001111111111111110111110111111011111111011101111101110011111112222222222222210000000010000010011111111111111111122111111211111111111221111021111011101121111121111110111122221121221222112211221222121222100110222212222222221
KPNA5	227934_at	000010012212112121122211111001011011222211111011112211121111201101101001010000001000000100020010020010110000010000101022111010211212121222112222211121111121112200000001001000111111112121112110121122111110211110210212222222222222
NKAP	223439_at	110111011211221101111110011111111121111121111111111111111111111111112211122211211110100101000000010011101111111111111221112111111221222212222222122122112221212211121121111001121222121122212222212222212121211212211222111222222222
UFC1	217797_at	222222222222222222222222222222222222222222222222222222222222222222222212222211221110110111010011010112222222222222122222122222222221222122221121222212221222222222222222222122222222222222222222222222222222222211211222220212112111
MOGAT3	234850_at	122111121111211222221111012221121211112111122111112212101222012122222212112222222211111110101001010211111121211120012111001212012221112001221010122112121222221200111110201110111001110011111011001110011111000000011110000000000000
FAM59A	219377_at	011110011211221122111211112221111221112111111110111111101111101111222222122222221210110110000011021012212221112222122111111110122222112211112222222222212122221110110200101000111111111101221011101211112110011100100022111111111111
NXNL1	1553755_at	000000001001000100001000111100110101000000000100100000000001010000001111111111001012222112212221202211011011011010000100110000001000100000000000110000100010000100000000000100000000000001000100000000000101000122222000000000000000
WFDC8	215276_at	111111101110111001101112211110101111101010100110111110101000111100101001011110100012111121212112212211001011000011010001011110001101100011000010100010101100000011101101111111110101110111111000000101010101011111110000110110000010
ITCH	235057_at	010010000000000000101000000010000000000000000000000000000000000010011102001011111100000200000000000000000000001010001000000000010002020200002222001020002000002000020000000000000000000000000000000000000000000000000000002222222222
CYR61	201289_at	000001011010100002200200000000000001000001001002021210102001000000122222222222222211220212120021021120000000000002222020000000222222222222222222222122222212222202010010000002002110010000020000010001001000010000000100102121222112
RPE	225040_s_at	011110012222222222222221221111112122222222222122222222221222222222222112222222221210000000010000010011222211212221011222212111211222222212222222222222122222222211111121111010122222222222222222222222222221222212221222222222222222
RABAC1	203136_at	222222222122221222212221201120121112222222222222222222222222222222222222222222222210210110020021020221121111221112122221112222222222222222222221222212221222222222222122222111222222222222222122222212222222222000000222220010011001
COPS8	202141_s_at	121122121222222222222221222222112222222222222222222222222222222222222222222222222220111110020020020022222222222222222222222222222222222222222222222222222222222222222222222122222222222222222222222222222222222221211222222222222222
C6orf199	1552299_at	000001011001000111011010101110001010101111111100110000011011111111111101001001001100101000002110000011001101101100100000001001010201110100001111100011001100111111011110100111111111111111211110111111101011111210010111102222222222
SVOPL	1554300_a_at	000210011000111120100110122212022220020100101100010002001212102101120110002112001001011111100100011010111212210210000101000101021000000000000000002000000010010000000002000100000000000100100101001001010200120011111000110000101000
TNFSF10	214329_x_at	212221122222222122222211222222222222122222222122122222211222222222222221222112212120220220010020010022222222222221012211101222222222222212222222222222222022222210221121102000212212112111112111112211201020112100100112222222222222
SAPS2	1570210_x_at	111000101201221110101111100101121110000000000010000000011000100010011222221122121222222222212221212211111121011111222211221000111000000000000100210202210010000100001000001000000000000000000010000000000001000100100012110000000000
LAMP1	201551_s_at	222222222222222222222222212222122222222222222222222222222222222222200000000000000000000000000000110002222222222221112000000222202110102011110000112200110202110122222222222222222222222222222222222222222222222000000212220000000000
ACSL1	201963_at	011001012221220222112200221220222121112111221010211101101111000211222222122212222210000010020010010022212220212221212211111111211212222222222222222221012212222212121012111111122120221220222022212222212120122211200121112111122111
KIAA1012	207305_s_at	222222222222222222222222222222222222222222222222222222222222222222222222222222222220210222020022020022222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222221221222222222222222
SEC61G	203484_at	222222222222222222222222212221222222222222222222222222222222222222212111111211110100210120120022020122122221222221112210011222222220202022220000122202220222220222222222222122222222222222222222222222222222222100000222220000000000
ERRFI1	224657_at	001111010110110111220200111110111211000000010110000001001001001000122222222222222221220220020012020021101211001110212010000100101102121210112111111121022110111002011010200010102111011000020011100100002000111200100101112222222222
GART	230097_at	101010012222212122222221100101111012111211111111011111120111202111102122221222120220000002000011010000010100010100221221222121111002020100002111200212201010001012002111021012122121122021112221020022121010211220211222222222222222
FBXO31	219785_s_at	000000001111100001100110000010000000101111111001111111100110001011122212222222221210000000000010010000000010100000011211111111111222221211222222111120012111222211110111010001021111212112212112211221221120111000000121012222222222
SOBP	218974_at	010001000011111111101010021012111011011201111011111111111110101100012111221111212000212102220120122021110011011101111010000110211212021121112111111121111211111100001000000000102010000000010000010000000000000000000111002010121101
LOC440836	238326_at	112112110110111111112122221202212212111110111212211112110112012211100010000000001012222222212222222222212122111121122111111222010000000000000000000000101000000011111111121112211112201111111100111111111211111122212100120110001000
LOC728937	217753_s_at	112112222222222222212222122222211222222222121112222121122211122211200001000100000001221121122012112222212222222212222100001222222220212122220111122202221212222221112122122121222222122121222122222222222221111100100222222110111121
LOC729436	227866_at	000000000101111100000000011001011010011110111001001010010010101001011111211111112020000001010000001000210000101110000211111010111112020112112222010121002111201100000000000000001111011110111110121120011010121111211022112222222222
TM4SF18	230061_at	000010001010000010010010011012012010111100102001111111101001101001000100100000200001011000101101111012111110110010001000000010210212121222102222111121012111222111000000000001001001010100100110101101111110011010000100011010011002
MDH1	200978_at	222222222222222222222222222222222222222222222222222222222222222222222222122222221210111110020011020122222222222222222222112222222222222222222222222222222222222222222222122222222222222222222222222222222222222210111222222222222222
UBL3	201534_s_at	111111112221222121222212222222112222212222222222222222222222222222211011001111010110100110010001010012222222122221011000001121122222211222212222212222122222222210100011101000111112122112111211122222211121211100000111112222211212
UBE2F	225783_at	122121121222221222212211121221112212222222222122222222222222222222222222222222222220110111020011010021222211212211222222222122222222222222222222222221122222222221222222212121122222222222222222222222222121222211110221122222222222
IGH@	211430_s_at	222222222222212222222212122222222222222222222222222222222222222222212021222210202101220101022021221222222222222222222000000222222222221022222011222222222222220220222222222222222222021202211222222222220222222000000221212020022002
SERPINB9	209723_at	000021010211111011112101021000211021021111101012100212112010001111122022222221012110000000000000020000001000011000211010001121201112121221122222111121022211212201021021011001111111012001101001100101001010122000000101102222222222
MALT1	208309_s_at	101121012112112221122211122221212121122211212021212222112211111212201121111211110100000100000000010011222211122110211000000111211221212112221111112111120211222222212111211110122222222221222222222222222221122101001122221211111121
BLCAP	201032_at	222222121212222221222221222222222222222222222222222222222222222222222222222222222221220222120022022222221122222212022222222222222222221222222222212222222222222211112222212122222222222222222222222222222222221221221222221222222222
CTNNA2	205373_at	000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000002001200000000000000000000000000000000000000000000000000
SOX7	228698_at	000010011001001011010100011011011011011201001010101110101011100101022111220222212111000001010000010011111110111001201000000000202222211222212122122121012212212200010010000001001000010000000000000000000000000100000100001000111111
EMP3	203729_at	222222222122222122222222112021222112222212222122222222222222222211211111211111212010012210221121021122121011221002221000000222222220202022220011222202120222221221221122122112112211021111210111121111112211121000000211210000000000
ZNF415	205514_at	211111111112121121010200021121112122122212222112122221222221202112201100111110111000100000020000011012112211121111010122112121121222221221222222112121112222212201100000000000102202112010100110111201100120210000011110000000000000
ECHDC3	219298_at	101000222210020221010221110000110102212001002020020201020020222111021000221221001100001011201101101100000000020001010000010100120112120222222222212220011211222111121121000100200002001020002122200202100010112000001020002222222222
LOC286052	241370_at	001121122221222122222221222222222222122211222121111111121222102122221211112112112120210220010010020012222222222220111211101221122222121211212222212121212122212100010000000000001011011000100010010010001010100110100111002222221222
STAT6	201332_s_at	222222221112212221122112112221221212122222122212222222221222122222210000100000001002011111102211111112111122222221222001110222212220102011210000212101120222120112222222222222222222222222222212222222222222222001011212220101100000
IQGAP2	203474_at	122121122222222222222222222222222222222222222221222222211222122222222212112212122210120111000011020122222222222221111111011222122212122211112222222222112222212000120110100010010112211111111121111112111121111201111011110000000000
SEMA6C	208100_x_at	101001100010000001001010000101101101010010000111000011000001011101001001001010001012112212211211212211000101000101111010010011000000000001000000000000001000000010110000110101100000000011000000000000010111001122122000000000000010
EDN1	222802_at	102122021121221011111121222222122212111112221122111121111222112121210111002011111020210221000020020012211222112221011000010211122211210111101111102111101021121000100102202010210122112212110122221121112220220221210212222222222222
MINPP1	209585_s_at	122222222222222222222211222221222222222222222222222222222222222222222222222222222220210120000011010022222222222222022222112222222222222222222222222222122222222222222212222111222222222222222222222222222221222210110222222222222222
GDAP2	1554154_at	111111022222112222222222200101100012211211221111122121121221202112111100000000000000000000010001000000010000110100111011010222112110111101111111211211211211111001111110001010011011111010111211010021111010111000000201220001000000
S100A14	218677_at	222222222222221222222221212221122221222222212212122122222221122222222222222222222220220111020001020112222222222222222221122222111110112001220101122102110211121222222221222222122221112120122012212221221121212100000122220000000000
DYRK2	202971_s_at	122221222222222221222222222222222222222222222221222222222222222222222221112111122110000000000001000002222222222221122122111221222222222222222222222222222222222211222221202010122112112111222222121222212111211210100112111122111212
ZDHHC9	222451_s_at	222222222222212222222222222222112222222222222222222222222222222222212111121221111110000000010000010001221221221222222122112222222222222212222222222222222222221222222222222222222222222222222222222222222222222101111222222222222222
RNF219	219303_at	000010011111111111111100010111111001111111211010011011100110100001111112111211221110000000000000000011211110111100101221211010211222222221222222121121102111222112111111111011122111122111211112222121112020221210101121112222222222
ABI3BP	223395_at	201221122222212020122202022122222022122222222222222222222122212222222022222222222110101101120020021022222122222112222010000222222222122222212222222212221222202100000000000000000000000000000100020020000100000000000001112000011001
CENPJ	223513_at	000010002211221121221221121212222221000111111111111111110110111111211111111212121120100111112112111211111120111210111221111111001111201011111010011100110101200111011010011000021111122112112012121122112010111101110212122212222221
C1QC	225353_s_at	222222222222222222222222202020111102222222222222222222222222222222200000000000000000210000000020020022020002220001101000000222222220202022220000222202220222220220222222222212212221212212222221121222222222222000000211220000000000
FKBP3	218003_s_at	222222222222222222222222222222222222222222222222222222222222222222222212222222222220210112020011020022222222222222222222222222222222222222222222222222222222222222222222122222222222222222222222222222222222222222222222222222222222
MTM1	36920_at	111111112222222122222211122222222222211222222121122221221122211222222222222222222220110120000011010012222222222221022122212122112222222211222222222222122222222100010010101000001102000100110010022111101010100100210000002222222222
SLC20A2	202744_at	122222221212222222121211212221222221112111122211111111111112111112221112111111111110110120110010010012121222212211011010112211121111112111111111111121111111121111121110111011011111111111110100101100111010101000000111000110111011
SPNS3	235900_at	000000100110010100001011110001110011000111100100010000011000020000011101111100100002112111202112212210000000000110000000001100000000000001000000100100000101010011110101011101111111110101011111110110010111011000000110000000000000
C1orf57	223272_s_at	111010001121212111101110112221012122122222121221222212211111222222212212122212121110000001010011010121112111121111011212011222221222222212222222222221122222222211111211011111122222222122222211222222222221221000011221222222222222
C1orf125	1552870_s_at	021000001000020201020200121110222222121220000020100002000000001202221222022122222220000001000000020001102000211220000200201020220111202200022222011022002000122000220212100120122122211022220022221202202220222221221122220011200011
GSTM3	202554_s_at	121121121210111012121220022221012121021112222210112122211122112111111111121111212110001100120020020022222212221121111101012212222221212222121222122212021212212220200122110201022000221201102000122120220122222110010202002222222222
RP11-145E5.4	1559884_at	211111011112212112211121121212111112101222222211122120211221111112120212112111111022222212010210000112110112112111011001101122112212221201122222201221112122222200000000000000000000000000000000000000000000000000011000000000000000
KRCC1	218303_x_at	222222222222222222222222222222222222222222222222222222222222222222222222222222222220220220020022020022222222222222222222222222222222222222222222222222222222222222222222222122222222222222222222222222222222222222221222222222222222
MIA3	212310_at	111111011211221121121110011111111122112222221211122121211222211122212111111110111210100100010010010011211111111112121221122111112122121211112222212122112112222101121111101001011111122121112121111222212110221210210222222222222222
SIAH1	202981_x_at	222222222222222222222222222222222222222222222222222222222222222222222222222222222220210221020011020022222222222222222222222222222222222222222222222222222222222222222222222121222222222222222222222222222222222221221222222222222222
RAB21	203885_at	122222222222222222222222222222222222222222222222222222222222222222222222222222222220210210020020020022222222222222222222222222222222222222222222222222222222222222222222222121222222222222222222222222222222222221211222222222222222
RABGAP1L	215342_s_at	101221012022102212222121220222210112211211222120122221122222212212101001010000000000000000000000000001211202211101111112111222122121212112221110222212221222211202111110100011202011112100222212211221112010112101000102120011000001
GUSB	202605_at	222222222222222222222222222222222222222222222222222222222222222222222222222222222220220222020022020222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222
TRIP12	201546_at	111121112222222222222222222222222222222222222221222222222222222222222222222222222220210110120012020122222222222221222112111222222222222122112121222212211222221122122222222122122222222222222222222222222221222210111222221222212111
PCSK5	205559_s_at	110010001211220112201121112102121120110110110100000000100111100111021222222222222220120112010021021011101021001121222222222000111112021221002222111121102011112000000000000000000010000000000000000000000000000200010010001011011101
ZCCHC10	221193_s_at	011110112222222122222222222222222222222222222121122222111221212212222222222222222120200110010010010012222222222221111221112111222222222212222222212222122222222200100000101000111212222121211122222222212120121210210022112222222222
ITFG1	221449_s_at	112222112212222222122221222222112222222222222222222222222222122222211111001111100100110110000001010112222222222221112001000222122111112111112111112121112111121121121221211111222222222222222111222222222222222110000111111111111111
PRR17	233355_at	000000000010010010001001110101101001100001000101000100101001021000001010000000000002111212212212212210000001000010000011010100000000000000000000000000000010000100000000000100010111100101010000100000010102000112111000000000000000
CTD-2267G17.3	229469_at	101101110010000000101110110111111000110011000111110110001110011001011100000000000012122211212211212210011100001100001111010101000000000000000000000001111000000001101100111101000101000111000100010000000011010111111100110000010000
MT1M	217546_at	122211201201022020021120022222022002002222222222222222222222222222200010100012002112200220022022120222220202222222212100000222222222221212221222212222222122212200000101002010000002000000000000011011000100000000000010000000001010
UBE3B	212403_at	111111112222222222222221222222222221122222222221222222212222122222222222222222222210110112020011020022222222222221111222122221122222122212112222222222222222212110111111111011111111212212111111112222212221222221221122121222222222
SNAP23	209130_at	222222222222222222222222222222222222222222222222222222222222222222222222222222222220220220020022020122222222222222222222222222222222222222222222222222222222222222222222212222222222222222222222222222222222222221121222222222222222
CITED2	209357_at	222222122222222222222222222222222222222222122222222222221221222222210100010000112000100210020020020022222222222222021100000222222221212222221222222222222222221210110111101000111101011011111110111111101110110000000111001000111011
EFHC2	220591_s_at	011111011020111112110110011110011011221120121111011112010101101001111102012111111001001001100100010001111110211120000221122101210211222201121222122012011112112200000100000110010011110001000020100101101020120100011010000000000000
FNBP1L	215017_s_at	222221222222222222222222222222122222222222222222222222222222222222222222222222222220200110010011010012222222222222122222222222222222222222222222222222222222222222222222212122222222222222222222222222222222222222222222222222222222
IMP3	221688_s_at	121121221221211111111111112221222222122222222222222222212222221222211111111210110100100000010001010112222222222121111101001222222220212112220110122102220222221222222222222222222222222222222122222222222221222000100222220100000000
MRPS25	224873_s_at	110110112212221121121212111112222121011101111011111121110110101112100000010001010010000000000000010010221111111110111211211121001110100101100111101110100011102000000111011011111111012011111121021122111010110221111122212211221221
SLC4A1AP	1558201_s_at	111111111221221112221211221111121122122212122111112122111221112111122222222222221210110000010011020021111211121210111222112121222222222222222222122222222222222211121221111111122222222212222122222222222221222221221222112222222222
LOC144871	1558080_s_at	222222222222122222222222211122211122222222222222222222222222222222222222222222222220000000010000000001222202222122222222222222222222222222222222222222222222222222222222222121222222222222222222222222222122222100000222222222222222
HOXB9	216417_x_at	011111011111101100111100101010000000010100010112101111101111101101100000000000000000000000001001100000011011211010001001100010110110001001110000112100000100110022102121111122212222122212222121222222222222221000000221222211212212
TBX18	233889_at	001101010000000101100001001111110000110001011111110110101010010111010100001000011012112211212211212211101112011111121000010000010000010011000000100001001100000011111111111211110101110111011110010100110112111102112010111101001011
MTMR12	225232_at	211221222222222222222221222222222222222222222122222222222222222222222222222222222220210110020020020022222222222221222222222222222222222222222222222222122222222222222222122112222222222222222222222222222221222000110222222222222222
ESD	215096_s_at	222222222222222222222222222222222222222222222222222222222222222222222222222222222220211122020022020022222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222221222222222222222222
IL1RN	212657_s_at	000000000000000002000000000000100000002000010000001100101000010000002122221221222220000000120000000100100000000011210220112000200012120110212122020120012101122202120021220120012221022001120012200200001000020000000020001010011001
CLIP1	201975_at	222222222222221222222221222222212222222222222122222222222222222222222222222222222220211210120021020022222222222222222222122222222222222222112222222222122222212122222222222122222222222122222122222222212121222120110222222222222222
CHD2	225951_s_at	222222222222222222222222222222222222222222222222222222222222222222222222222222222220220222120022020122222222222222222222222222222222222222222222222222222222222222221212222121222222222222222222222222212221221221221222221222222222
C8orf58	236296_x_at	101000101001001000001011011011110111100100000110100000011011010000011110110010001112112112212212212211111010111111111111111101010000010000000000100001100100001000000000000000000001100000000010100010110101011112112010000001001010
IRAK1BP1	238599_at	000000001011001000000000000000001001011110110011011111100010000001000000000100010000000000000000000000021000110000000110001111201221210212221222121111021211212211111121000000122122222121222210222222222121222100100221222222222222
TNIP2	48531_at	222222222212222222222222122222222222211222222222222222221222212222222222222222222220220222120022020221121221221221222222222222222222222212222222222222222222222222221212222112222222122122222221222222221121222211211222221222211222
STK3	204068_at	000000000110110001110110010001101001001111111011111110101111111100102111111111112100000000020010010010111100000000011121101111211112220211112222111121012111112111111121100001121221112211222111222111211120111110100121122222222222
ZNF271	211009_s_at	101111011211221110121110022222112221212212212211112222211221211121211111112111111100100001010000010012212222112121112210112111221212222222212222221222212221222111111101011001112121222112222110222222221110022000100122111111101101
ILK	201234_at	222222221111212121121111112221121212122222121222221222212222222221211111121111112110212210120021121122111112111111111001000222222221212122221111212211121222221212221222212122212221111212122111111111221212111000000222221111111111
EP400	230629_s_at	000000000000000010100011110001220010000100000000000000000000000100022221222222222221000002111001101100000011000010000222222000201112110111122111110111211111111200000000000001011100000001101001100000000000100101000022012122112212
SEL1L	202061_s_at	222222222222222222222222222222222222222222222222222222222222222222212222122221222221211220020022020022222222222222222222122222222222222222222222222222222222222222222222222222222222222222222222222222222222222221221222222222222222
ANAPC4	226917_s_at	100010011211221111111111111112221120011100100010000110100110101001111112111112121120100002010011011011111110111110001222222010100101121211101222010011101001112000010101001000011111112111111110111111111010111221211122111222211211
LOC401463	243820_at	000000000000010000100011110101101010000010000111000000000001021110001000000000000012122212212212212221001100000110000011121111010011000001000000000000000000000100000000000100010011100011001000100000010101000222222100100000000010
MAGEH1	218573_at	210111111121111011121211021111112012122222222112222222222221221222212121221211212100101001020021121021221110121002222220111112212222221222222222222222222222222200110001101000101100010002100000010011001100010000000000101110111011
PTGES3	200627_at	222222222222222222222222222222222222222222222222222222222222222222222212222212221210211220020022020122222222222222222222112222222222222222222222222212222222222222222222222222222222222222222222222222222222222211211222222222222222
SPRY1	212558_at	211122122121112111111100111111011011122212212112122221221211212111212111221212211110000000010010020012221111221111111111111121222222222222122222122222122122222212122111211211212222111111112112111221122121221211211212221221221112
MRPL47	223480_s_at	221112112222222222222222222221212222222222222222222222222222222222222222222222221210110111010011020122222222222222222222112222222222222212222222222222222222222222222222122222222222222222222222222222222222222211221221222222222222
NKX3-1	211497_x_at	111101111010000100001011001100100111100000011101000100101010010000000110011110100012122111202212212210010111111111000101111100000000001010000000001010010001110011111111111211100000000001000011000000000101101112012000111000011111
SNX9	223027_at	222222222222222222222222222222222222222222222222222222222222222222222222222222222220220220120022020222222222222222222111101222222222222222222222222222222222222112121221212121222222222222222221222222222222222210100222222222222222
IFIT2	226757_at	001000000120211121111101122122222221111222221121211211220221122122210111212001212020200210010110010011212221122221001100010112212222120221212222211222212122222100010000000000001011201100120000100110100010111000010001002222222222
MYOT	219728_at	111211112021211010021010121122112002122222212112122112221221212211211101100101102001111111020010021021221101111111110000010222222211111222221222111212112221102100000000000000000000001000000000000000000000000111001000000000000000
AKAP11	203156_at	222222222222222222222222222222222222222222222222222222222222222222222122222222222210100100020010020022222222222221212222111222222222222222222222222222222222222222222222222122222222222222222222222222222222222220221222222222222222
LOC219854	226073_at	222222121221221121121111122222122121222222212111222122212222112212212112111211121100100000020110020012222121222111111222112222222222222222222222122222122212222222222221222121222222221221222212222222222221222111111222222222222222
WHSC1	209053_s_at	222122112221211122212220112221112111121211121111121112111111111111222222122222221220100011000000010001121111211210111222222111011101112001101011121001111111201022222221121111222121222222222121212112222121222211111111111101111111
SYCP3	241861_at	111111012012012112212021000001100001101010110000001011010011101010000000000000000000000000000100000000010000000000000000010010001000000001100001010111000010000000100100000011000000000000000100000011000000010010101101110000100100
MGC3205	225003_at	121111111111111111111110101111011011112112221111212121222221111211111111111210111110000000010010010011111111111101111111101222211221211111221111121111110212221222112122212121222222222221222122222222222221122000000222220111111111
LOC283875	230525_at	001001000110000000100011010101111011000010001100100000000001010100001010000010001002222222212212212210001001000111010111121111000000000000001000000000100000000000000000010100000001000100001000000000010101000222222100110000000000
