211135_x_at	3	M2	10.0979449230769	10.186225625
210563_x_at	3	M1	10.8823750769231	9.905391625
210547_x_at	3	M1	7.67944315384615	7.043875125
210298_x_at	3	M1	6.81455430769231	5.77311025
209919_x_at	3	M1	8.31945576923077	7.127547625
209571_at	3	M1	9.24275646153846	8.708224875
209071_s_at	3	M1	5.41390792307692	5.097649
208246_x_at	3	M2	8.59244953846154	8.859499625
208003_s_at	3	M1	6.61497169230769	6.386920125
207492_at	3	M2	6.94873230769231	7.228005375
207196_s_at	3	M1	10.2024614615385	9.911382
206169_x_at	3	M2	6.62092507692308	6.918939
206028_s_at	3	M1	7.10547923076923	6.438206625
205863_at	3	M1	5.87261338461538	5.7001315
205683_x_at	3	M2	6.77425953846154	7.599548375
204565_at	3	M2	9.84786446153846	9.87128725
203305_at	3	M2	5.94161476923077	11.88909725
203206_at	3	M2	7.74861476923077	8.180241625
201602_s_at	3	M1	7.59651123076923	7.244584375
201397_at	3	M2	6.77706876923077	7.770596125
201212_at	3	M2	10.2268155384615	10.364046875
201122_x_at	3	M1	9.35505530769231	9.16345025
201108_s_at	3	M2	6.40805353846154	7.022421375
AFFX-HSAC07/X00351_5_at	2	M1	14.0673777692308	13.36673675
45572_s_at	2	M2	10.6121955384615	11.36093225
38149_at	2	M1	9.57295192307692	9.519693375
36711_at	2	M2	10.6449383076923	10.687416125
222297_x_at	2	M2	5.84075476923077	6.372839
222192_s_at	2	M1	7.49705507692308	7.248891625
222088_s_at	2	M2	8.89931284615384	9.003732875
221778_at	2	M2	7.98496523076923	8.98734125
221731_x_at	2	M1	7.10878207692308	5.450907
221599_at	2	M1	7.58693807692308	7.5242655
221551_x_at	2	M1	7.84113838461539	7.196996625
220593_s_at	2	M1	6.46871784615385	6.079653875
220102_at	2	M2	4.87361638461539	4.943584125
219921_s_at	2	M1	6.53108992307692	5.517771125
219920_s_at	2	M2	8.04633884615385	8.5754345
219863_at	2	M1	8.55188338461538	7.201187875
219815_at	2	M1	7.230821	6.939825375
219648_at	2	M1	11.5667153846154	10.461837125
219369_s_at	2	M1	6.59602530769231	5.9821715
219295_s_at	2	M1	6.47372815384615	4.46392825
218986_s_at	2	M1	9.19131492307692	7.23015575
217914_at	2	M2	8.75297746153846	10.393569125
217906_at	2	M2	7.96823753846154	9.839878625
217792_at	2	M2	9.56214092307692	10.548561
217644_s_at	2	M2	5.51665246153846	5.888454875
217078_s_at	2	M2	7.05038584615385	7.91584325
216163_at	2	M2	5.96209207692308	6.12816125
216037_x_at	2	M1	7.95891715384615	7.2014805
215923_s_at	2	M1	6.763838	6.458031125
215719_x_at	2	M1	8.08849415384615	7.465704
215444_s_at	2	M1	6.84180915384615	5.46665725
215049_x_at	2	M2	9.261339	10.363958625
214902_x_at	2	M2	8.43576569230769	8.592100625
214701_s_at	2	M2	7.59291615384615	7.721117
214475_x_at	2	M2	6.78941169230769	7.03448975
214454_at	2	M1	6.17258407692308	5.493581375
214430_at	2	M1	11.1559636153846	11.118552875
214351_x_at	2	M2	11.4664093846154	12.180161875
214218_s_at	2	M2	5.26225684615385	6.04621675
214084_x_at	2	M1	10.0678540769231	8.814455
213977_s_at	2	M2	7.72714423076923	8.568604
213934_s_at	2	M2	5.41701415384615	6.161832125
213920_at	2	M1	4.85979015384615	4.822316625
213915_at	2	M1	7.27970330769231	5.43313925
213564_x_at	2	M1	11.565506	11.53387275
213208_at	2	M2	6.97173761538462	7.40263475
213103_at	2	M2	6.379484	7.267708375
213002_at	2	M2	7.21769930769231	8.423301875
212991_at	2	M2	6.141389	6.996206875
212937_s_at	2	M1	6.73639353846154	6.5490475
212776_s_at	2	M1	6.29453323076923	5.771746625
211952_at	2	M2	5.61908907692308	6.080026875
211947_s_at	2	M2	7.03902046153846	8.162624875
211924_s_at	2	M1	11.5916830769231	10.170552
211656_x_at	2	M2	10.8282995384615	11.405665375
211632_at	2	M2	5.04572953846154	5.23087
211495_x_at	2	M2	8.36853892307692	10.537054
211453_s_at	2	M1	6.58461492307692	6.175866875
211372_s_at	2	M1	6.10809276923077	5.840098
211284_s_at	2	M2	12.1825173846154	12.73149225
211269_s_at	2	M1	8.44094507692308	6.057003
211208_s_at	2	M2	7.28424153846154	7.48224575
211190_x_at	2	M1	10.0531494615385	9.156486
211070_x_at	2	M1	12.7984642307692	12.450073375
211025_x_at	2	M1	11.9413400769231	11.508268875
211003_x_at	2	M1	9.50638	8.32723025
210999_s_at	2	M2	6.40919046153846	6.769123375
210994_x_at	2	M2	6.00415761538462	6.147088
210910_s_at	2	M2	6.06407107692308	6.566523375
210717_at	2	M1	5.11830553846154	4.628845875
210449_x_at	2	M2	7.87414423076923	8.293847875
210422_x_at	2	M1	8.22115592307692	7.39810225
210282_at	2	M1	4.90186538461538	4.315446125
209921_at	2	M2	8.69684207692308	9.2685675
209835_x_at	2	M2	11.5512037692308	11.589435125
209721_s_at	2	M2	8.455381	9.95974425
209514_s_at	2	M1	9.27199892307692	8.582460375
209480_at	2	M1	9.51706430769231	8.934492375
209387_s_at	2	M1	5.40606869230769	4.63440925
209201_x_at	2	M2	8.23615823076923	11.1755375
209183_s_at	2	M1	7.394872	6.44573975
208892_s_at	2	M1	7.897928	6.960432
208881_x_at	2	M1	10.2332165384615	10.0636825
208856_x_at	2	M2	12.4677609230769	13.5480815
208719_s_at	2	M2	6.42026007692308	6.5282085
208718_at	2	M2	11.1352261538462	12.233216
208712_at	2	M1	8.29567538461539	5.228518625
208485_x_at	2	M2	9.75597453846154	9.80339075
208442_s_at	2	M2	6.909777	8.539903375
208158_s_at	2	M2	8.43958338461538	9.869926125
207691_x_at	2	M1	8.92623623076923	6.882126875
207643_s_at	2	M2	9.70047646153846	10.485148125
207085_x_at	2	M2	6.673605	9.171386625
206759_at	2	M2	6.50174992307692	9.25203775
206035_at	2	M1	5.47270592307692	5.154858625
206026_s_at	2	M1	10.7940896153846	7.12553275
205977_s_at	2	M1	6.78036646153846	6.08077025
205890_s_at	2	M1	9.49106161538462	6.253268375
205884_at	2	M1	5.97378984615384	5.8296225
205758_at	2	M1	7.27735646153846	6.20249375
205709_s_at	2	M1	7.21702607692308	5.747339875
205676_at	2	M1	11.6117047692308	8.41635
205343_at	2	M2	5.71991561538462	6.852136
205242_at	2	M1	5.83733784615385	5.20621575
205001_s_at	2	M2	6.47493830769231	6.877873375
204695_at	2	M1	6.43880915384615	6.12444175
204550_x_at	2	M1	8.41546869230769	8.20616625
204494_s_at	2	M1	7.74670961538462	6.9974735
204445_s_at	2	M2	7.70841053846154	7.8419035
204429_s_at	2	M1	8.72554092307692	6.97808325
204266_s_at	2	M2	7.85189484615385	8.356913
204262_s_at	2	M1	8.602316	7.904226625
204259_at	2	M1	10.5533784615385	6.441210375
204224_s_at	2	M1	12.0470917692308	6.33942075
204165_at	2	M1	5.07289276923077	4.68000675
204059_s_at	2	M2	9.09565284615385	10.59612025
204044_at	2	M2	7.13908207692308	8.674103625
203841_x_at	2	M1	6.31395	5.68881375
203799_at	2	M2	7.52688776923077	10.47078975
203625_x_at	2	M2	6.47479684615385	7.509311875
203433_at	2	M1	8.94910261538462	8.109487875
202952_s_at	2	M2	5.88967323076923	7.118598125
202923_s_at	2	M1	11.0281337692308	9.8190565
202841_x_at	2	M1	8.99912884615385	8.760241125
202752_x_at	2	M2	9.91905615384615	10.601624625
202741_at	2	M2	9.51488353846154	10.412471375
202628_s_at	2	M2	6.98625723076923	8.24125825
201540_at	2	M1	8.50186669230769	6.985609125
201362_at	2	M2	8.69130430769231	9.221606125
201360_at	2	M2	11.1855244615385	12.538328875
201324_at	2	M1	9.80724253846154	8.319746625
201147_s_at	2	M1	9.01028015384615	8.201143625
200917_s_at	2	M2	8.26041038461539	8.745140625
200859_x_at	2	M2	10.5164800769231	10.95788375
1598_g_at	2	M2	9.00768307692308	10.29392325
1405_i_at	2	M1	9.37042823076923	7.688551125
AFFX-r2-Ec-bioB-M_at	1	M2	7.82353476923077	7.940238
AFFX-r2-Ec-bioB-3_at	1	M2	7.95375253846154	7.996358875
AFFX-r2-Bs-thr-M_s_at	1	M1	4.64306846153846	4.45531375
AFFX-M27830_M_at	1	M1	10.4823414615385	9.590461125
AFFX-HUMRGE/M10098_5_at	1	M1	7.87759553846154	6.590622625
AFFX-HUMGAPDH/M33197_M_at	1	M1	13.2631067692308	12.558166
AFFX-HUMGAPDH/M33197_5_at	1	M1	13.1833090769231	12.374013375
AFFX-BioDn-5_at	1	M1	9.55192761538462	9.48721
AFFX-BioDn-3_at	1	M2	11.2613283076923	11.357949875
91816_f_at	1	M2	5.42231676923077	5.903155625
91703_at	1	M2	8.69056761538462	8.853435
90265_at	1	M2	8.88502946153846	9.62139675
89977_at	1	M2	5.67268361538462	6.206103375
76897_s_at	1	M1	7.56117661538462	7.380716375
65588_at	1	M2	7.38055569230769	7.593324
65585_at	1	M2	6.63848784615385	6.836501625
65472_at	1	M2	4.79293269230769	5.21223
64883_at	1	M2	8.44202092307692	8.583996
64486_at	1	M1	10.263696	10.030616
64432_at	1	M2	6.26712738461538	7.54537125
64418_at	1	M2	8.38233392307692	8.741842
64408_s_at	1	M2	6.96867784615385	7.303061125
64064_at	1	M1	9.49546976923077	7.967476
61734_at	1	M2	6.932035	7.57382175
60815_at	1	M2	5.05119938461539	5.561521875
60471_at	1	M2	8.98736807692308	9.412609375
59625_at	1	M1	6.63384815384615	6.6268625
58994_at	1	M2	6.95770823076923	7.04653475
57703_at	1	M1	6.76832815384615	6.256984125
57532_at	1	M2	7.814462	8.145976
56256_at	1	M2	11.0678662307692	11.24540275
55872_at	1	M2	6.799138	7.054886125
54632_at	1	M2	7.54503746153846	7.869263375
53720_at	1	M1	8.38400361538462	7.948809875
53076_at	1	M2	7.40521953846154	8.022163875
52975_at	1	M2	7.59324138461539	7.766988375
50221_at	1	M2	8.57982123076923	9.1022015
49452_at	1	M2	6.06069761538462	6.420278
48808_at	1	M2	5.88664015384615	5.926384
48531_at	1	M1	9.40174923076923	9.04402275
48106_at	1	M1	8.99154546153846	8.695252375
47069_at	1	M1	7.96545592307692	7.298686625
46665_at	1	M1	7.81736307692308	7.68282675
45526_g_at	1	M2	9.83750246153846	10.181552125
45288_at	1	M2	7.10228938461538	8.864742375
44790_s_at	1	M2	6.74865253846154	6.79175125
44669_at	1	M2	7.41374669230769	7.470081
44120_at	1	M1	9.09115392307692	8.585209125
43427_at	1	M2	6.37858969230769	6.521855875
41660_at	1	M2	6.39630292307692	6.580665625
41644_at	1	M2	8.39467923076923	8.861265
41577_at	1	M1	6.288134	5.578186875
41386_i_at	1	M2	8.35707976923077	9.380579625
41047_at	1	M2	9.38085530769231	9.4466335
40569_at	1	M2	7.87569846153846	9.112723625
40562_at	1	M1	7.40821623076923	6.5910215
40148_at	1	M1	5.69699784615385	4.823711875
39817_s_at	1	M2	8.67945969230769	9.625407125
39729_at	1	M2	8.33889723076923	8.405417125
39582_at	1	M2	7.17896623076923	7.851075125
39313_at	1	M2	5.39698015384615	5.49404375
39248_at	1	M1	6.93212469230769	6.618277625
38241_at	1	M1	7.73694323076923	7.2949385
38037_at	1	M1	7.73211569230769	7.462220625
37965_at	1	M2	7.90127053846154	8.085513
37943_at	1	M2	8.50990238461539	9.007126
37796_at	1	M2	7.24669330769231	8.009450875
37652_at	1	M2	8.08259830769231	8.33697325
37577_at	1	M2	5.78631523076923	6.00205375
37462_i_at	1	M2	6.45173515384615	7.20079325
37433_at	1	M2	5.26342261538461	5.423295625
37408_at	1	M2	8.36992361538461	8.52722625
37152_at	1	M1	9.76465453846154	8.919313875
37145_at	1	M1	6.31990938461539	4.96425975
37028_at	1	M2	8.933541	9.245083125
36865_at	1	M1	8.560056	8.50487425
36829_at	1	M1	8.34297446153846	8.292721125
36612_at	1	M2	4.99629092307692	5.268459625
36566_at	1	M2	9.97310369230769	10.50573075
36564_at	1	M1	9.44108015384615	9.057799
36554_at	1	M2	7.40111469230769	8.047997625
35150_at	1	M1	11.5967720769231	9.9630155
34210_at	1	M1	11.5756774615385	10.993627625
33767_at	1	M1	6.69862292307692	5.661359
33760_at	1	M1	8.43740061538461	7.835954625
33736_at	1	M1	7.31050653846154	6.759971375
336_at	1	M1	6.94840723076923	6.521728875
32836_at	1	M2	8.28738423076923	9.316462875
32811_at	1	M2	8.96975630769231	9.00567075
32625_at	1	M1	7.59695061538461	6.43443125
32128_at	1	M2	6.220479	12.194879
32042_at	1	M2	5.89797584615385	6.199614
222380_s_at	1	M2	7.25933476923077	7.6508845
222375_at	1	M1	6.17446407692308	6.100069625
222354_at	1	M2	6.24098061538461	6.669756875
222339_x_at	1	M1	7.49731123076923	7.355883625
222330_at	1	M1	4.41895761538462	4.270924
222326_at	1	M1	5.18538269230769	4.2887765
222316_at	1	M2	6.58942853846154	6.958490875
222313_at	1	M1	5.36210584615385	5.170384625
222311_s_at	1	M2	6.62962407692308	7.180230875
222303_at	1	M2	6.50386184615385	6.708179
222292_at	1	M1	6.68174869230769	6.595120875
222280_at	1	M2	6.44691192307692	7.2940705
222266_at	1	M2	6.94060238461539	7.11474675
222244_s_at	1	M2	9.96068784615384	10.446578125
222238_s_at	1	M2	6.84728584615385	6.867505375
222237_s_at	1	M2	4.77435561538462	5.58802675
222233_s_at	1	M2	7.34493484615385	8.35774075
222222_s_at	1	M2	5.79951292307692	6.2771785
222218_s_at	1	M2	10.5029978461538	11.150056
222207_x_at	1	M1	8.19156061538462	8.121061375
222173_s_at	1	M2	8.77105046153846	8.998501375
222169_x_at	1	M2	6.366434	6.52474475
222145_at	1	M2	6.93906253846154	7.533712
222144_at	1	M1	6.95415976923077	6.52742825
222139_at	1	M1	5.78559707692308	5.77240375
222136_x_at	1	M2	6.53296046153846	6.5472075
222134_at	1	M1	6.986607	6.347827
222108_at	1	M1	6.08048992307692	5.848566125
222104_x_at	1	M1	8.68122123076923	8.643033375
222101_s_at	1	M1	6.43979369230769	6.038238625
222065_s_at	1	M2	9.23034476923077	9.535067125
222062_at	1	M2	7.66208538461538	9.110727125
222061_at	1	M2	5.78393692307692	7.331515
222058_at	1	M2	6.25491369230769	7.10930425
222054_at	1	M2	6.02056923076923	6.567943625
222043_at	1	M1	6.23865538461538	5.050912625
222038_s_at	1	M1	5.99152323076923	5.636801125
222037_at	1	M1	5.36682638461538	5.1644565
222036_s_at	1	M1	6.50693707692308	6.503236375
222034_at	1	M2	6.09760561538461	6.890916
222033_s_at	1	M1	7.85747676923077	7.243251625
222030_at	1	M2	6.33065769230769	7.1604185
222029_x_at	1	M2	7.88214107692308	8.1828575
222027_at	1	M1	6.42731438461538	6.3092255
222026_at	1	M2	6.73130630769231	6.96849025
222024_s_at	1	M1	9.07539569230769	8.740783625
222010_at	1	M1	7.15206684615385	7.12546025
221992_at	1	M2	7.56218753846154	8.29741275
221988_at	1	M2	6.15067238461539	7.602539875
221978_at	1	M1	7.98769215384615	7.87840175
221974_at	1	M2	4.35673584615385	4.5337015
221973_at	1	M2	5.55345646153846	5.628885125
221966_at	1	M1	7.96561092307692	7.9112195
221961_at	1	M2	7.44539038461538	7.80765525
221960_s_at	1	M2	7.77749838461539	7.779314125
221959_at	1	M2	6.21517507692308	7.15898675
221957_at	1	M1	8.38117146153846	7.633424375
221942_s_at	1	M1	7.47579938461538	6.06778875
221920_s_at	1	M2	5.14666092307692	5.27133225
221898_at	1	M1	5.61967561538462	5.402446375
221895_at	1	M2	9.14874084615385	9.39750425
221894_at	1	M1	7.82814730769231	7.115482
221893_s_at	1	M1	8.60213930769231	8.3399385
221892_at	1	M2	8.35605930769231	8.558653125
221880_s_at	1	M1	6.198337	5.897724375
221879_at	1	M2	7.59794192307692	8.222453375
221878_at	1	M2	6.30719607692308	7.276676125
221875_x_at	1	M1	12.8701426923077	12.53233875
221867_at	1	M2	7.23750653846154	8.154377875
221865_at	1	M1	7.93046423076923	7.766531
221864_at	1	M2	8.35585661538462	9.737526875
221860_at	1	M2	7.84718753846154	8.7552065
221853_s_at	1	M1	10.445169	10.01575625
221841_s_at	1	M2	8.59327630769231	9.82622325
221840_at	1	M2	10.148618	12.02916125
221830_at	1	M1	10.2379487692308	9.425104375
221815_at	1	M2	8.20464823076923	8.425414625
221791_s_at	1	M2	12.0771981538462	12.242313125
221788_at	1	M2	5.66704507692308	7.062755
221766_s_at	1	M2	10.6421361538462	10.982452875
221759_at	1	M2	8.64869930769231	8.85738175
221757_at	1	M2	7.69240146153846	8.613917625
221756_at	1	M2	8.36361615384615	9.69746725
221755_at	1	M2	9.14945630769231	9.32788275
221753_at	1	M2	8.07758115384615	8.206661875
221752_at	1	M2	7.88647684615385	8.51051375
221748_s_at	1	M1	9.97007938461539	9.423541
221747_at	1	M1	8.44130169230769	8.030884875
221745_at	1	M1	8.18980246153846	8.105221125
221739_at	1	M2	10.6556446153846	11.18572475
221729_at	1	M1	5.23786223076923	4.979994625
221726_at	1	M2	9.185383	10.647099625
221724_s_at	1	M2	6.57349669230769	11.24571475
221718_s_at	1	M1	9.511201	9.3095055
221710_x_at	1	M2	7.49662423076923	8.3797975
221705_s_at	1	M2	5.87955046153846	6.21368025
221695_s_at	1	M1	7.93762507692308	7.63098975
221690_s_at	1	M1	7.96108930769231	6.416240625
221689_s_at	1	M2	9.34030946153846	9.99283025
221687_s_at	1	M2	7.23336015384615	7.289757125
221685_s_at	1	M2	6.25180030769231	6.430023375
221680_s_at	1	M1	8.45346576923077	6.629371375
221679_s_at	1	M2	6.61871538461538	8.095722875
221677_s_at	1	M2	6.14391876923077	6.83092925
221671_x_at	1	M1	8.71856776923077	7.68114275
221664_s_at	1	M2	9.10752092307692	9.2795445
221658_s_at	1	M2	7.01993230769231	7.8861155
221653_x_at	1	M1	10.1163909230769	8.725060125
221651_x_at	1	M1	8.70708230769231	7.754689625
221643_s_at	1	M2	6.57611753846154	6.7243255
221641_s_at	1	M1	10.3177972307692	9.83447025
221628_s_at	1	M1	6.93027346153846	6.863782125
221622_s_at	1	M2	10.2558916153846	10.344142375
221620_s_at	1	M1	9.43866184615385	8.573167
221618_s_at	1	M2	4.76451907692308	5.056765625
221617_at	1	M2	6.12844707692308	6.179882
221616_s_at	1	M1	6.332401	6.299861375
221600_s_at	1	M1	7.61855192307692	7.436726375
221584_s_at	1	M2	8.397063	9.0006005
221583_s_at	1	M1	6.69868438461538	6.34894675
221581_s_at	1	M1	9.020999	8.7028745
221578_at	1	M1	9.58867946153846	8.81235075
221577_x_at	1	M2	8.37870461538462	8.653751
221570_s_at	1	M2	9.00699346153846	9.413258625
221567_at	1	M2	6.86450423076923	7.110885625
221566_s_at	1	M1	6.58755530769231	6.377233125
221563_at	1	M1	9.05457630769231	8.012852625
221560_at	1	M2	7.53484438461539	7.6286835
221558_s_at	1	M1	6.079902	5.02730475
221556_at	1	M1	5.06279723076923	4.740023125
221552_at	1	M2	7.55041384615385	9.08233375
221541_at	1	M1	6.21546415384615	5.703722625
221532_s_at	1	M2	9.17958307692308	9.975841125
221528_s_at	1	M1	9.91296746153846	8.96670725
221527_s_at	1	M1	5.48032946153846	5.27521825
221525_at	1	M2	7.65924530769231	8.3353275
221523_s_at	1	M2	8.37544961538462	9.72924275
221500_s_at	1	M2	8.90404738461539	9.886262
221498_at	1	M1	8.90520061538461	8.723625
221496_s_at	1	M1	6.45504776923077	6.327297625
221491_x_at	1	M2	8.87461523076923	9.40836275
221487_s_at	1	M1	7.65556446153846	6.988295625
221486_at	1	M1	8.01008384615385	7.651000375
221484_at	1	M1	10.6238416923077	10.12211925
221479_s_at	1	M2	10.0108609230769	10.659347375
221477_s_at	1	M1	11.744013	10.680795375
221476_s_at	1	M2	10.8944146153846	12.284554125
221463_at	1	M2	6.443064	6.60246925
221450_x_at	1	M1	6.61159576923077	6.190287
221436_s_at	1	M1	6.54440023076923	5.628825875
221432_s_at	1	M1	9.38850276923077	8.466235125
221427_s_at	1	M2	8.15634746153846	9.161746
221425_s_at	1	M1	8.50668892307692	7.990735125
221345_at	1	M1	6.14586130769231	5.62297825
221331_x_at	1	M1	6.35999076923077	5.63448325
221325_at	1	M1	6.08386684615385	5.7454345
221288_at	1	M1	4.83010984615385	4.5386225
221284_s_at	1	M1	7.03235584615385	6.1059135
221276_s_at	1	M1	5.58654830769231	4.8879705
221253_s_at	1	M2	9.38269384615385	10.59927775
221252_s_at	1	M1	5.20547638461538	4.85728825
221246_x_at	1	M1	8.56435807692308	8.331464375
221223_x_at	1	M2	9.28593884615385	10.303430875
221222_s_at	1	M1	6.35052469230769	5.765112625
221214_s_at	1	M2	6.80907476923077	7.241696125
221211_s_at	1	M1	5.67619330769231	4.620662
221210_s_at	1	M2	9.85498592307692	10.905455
221207_s_at	1	M2	4.80587838461538	5.32168225
221205_at	1	M1	6.20081123076923	5.426373625
221195_at	1	M2	5.61620223076923	6.786255
221191_at	1	M2	6.09285915384615	6.741370875
221188_s_at	1	M2	7.45883938461539	7.675074
221185_s_at	1	M2	7.06079884615385	7.524267875
221140_s_at	1	M1	6.82224769230769	6.563870875
221139_s_at	1	M2	6.05563630769231	7.222906
221123_x_at	1	M2	6.38542753846154	7.38751
221101_at	1	M1	5.69205976923077	5.620733875
221096_s_at	1	M2	6.14394	7.130259875
221085_at	1	M1	6.07979961538462	5.916469375
221082_s_at	1	M2	7.14591761538462	7.31522
221078_s_at	1	M1	8.69441707692308	8.542513125
221071_at	1	M2	6.41724646153846	6.47743125
221068_at	1	M1	7.71146630769231	7.417234
221060_s_at	1	M1	8.99674030769231	8.605234625
221058_s_at	1	M2	8.39476553846154	8.513364375
221050_s_at	1	M2	8.37783953846154	9.22815525
221045_s_at	1	M2	7.84678838461538	9.412123125
221044_s_at	1	M1	8.89275046153846	8.76230175
221042_s_at	1	M2	6.095025	7.916741375
221041_s_at	1	M2	9.22262038461538	9.74182275
221035_s_at	1	M1	6.91945330769231	5.9441375
221030_s_at	1	M2	5.40242523076923	5.48219475
221019_s_at	1	M2	6.78779530769231	6.990571
221014_s_at	1	M2	5.88688523076923	6.70789375
221011_s_at	1	M1	6.47555915384615	5.525724375
221009_s_at	1	M2	6.44348461538462	6.587905
221006_s_at	1	M1	8.14624369230769	7.678018875
221003_s_at	1	M1	7.48378338461538	7.08024525
220999_s_at	1	M1	6.72480353846154	6.123779
220987_s_at	1	M1	8.83124123076923	7.36754175
220969_s_at	1	M1	5.84811530769231	5.7848035
220954_s_at	1	M2	7.17783576923077	7.957669
220952_s_at	1	M2	5.16564607692308	6.864895125
220948_s_at	1	M1	10.8281905384615	10.582027875
220943_s_at	1	M2	4.54321076923077	5.316428875
220942_x_at	1	M1	10.5729057692308	10.37107525
220941_s_at	1	M1	7.37527353846154	5.790407875
220940_at	1	M2	6.10662723076923	6.578329
220939_s_at	1	M2	9.43061130769231	10.318236
220935_s_at	1	M2	7.76330076923077	7.92179525
220934_s_at	1	M2	7.19475315384615	8.850662125
220933_s_at	1	M1	9.44804576923077	9.371444875
220924_s_at	1	M2	10.7825886153846	11.283655
220918_at	1	M1	7.45823292307692	7.329729
220888_s_at	1	M1	5.77432653846154	5.403557625
220882_at	1	M1	6.50843653846154	6.2685355
220874_at	1	M2	5.10325338461539	5.18963575
